run_number,run_dir,summary_path,status,reason,figure_path,context_summary_path,figure_notes_path,width_px,height_px,unique_colors,nonwhite_fraction,validation_pixel_stride,validation_sample_pixels
286,outputs/experiments/286_coordinate_optimizer_close50_seed34_sources4_txrx35_objectives,outputs/experiments/286_coordinate_optimizer_close50_seed34_sources4_txrx35_objectives/data/multi_rebar_coordinate_optimizer_summary.json,skipped,existing valid pulse/noise artifacts,outputs/experiments/286_coordinate_optimizer_close50_seed34_sources4_txrx35_objectives/figures/source_pulse_noise_context.png,outputs/experiments/286_coordinate_optimizer_close50_seed34_sources4_txrx35_objectives/data/source_pulse_noise_context_summary.json,outputs/experiments/286_coordinate_optimizer_close50_seed34_sources4_txrx35_objectives/figures/FIGURE_NOTES.md,2314,1379,1109,0.10867813071011989,4,199755
285,outputs/experiments/285_coordinate_optimizer_close50_seed34_sources4_txrx25_objectives,outputs/experiments/285_coordinate_optimizer_close50_seed34_sources4_txrx25_objectives/data/multi_rebar_coordinate_optimizer_summary.json,skipped,existing valid pulse/noise artifacts,outputs/experiments/285_coordinate_optimizer_close50_seed34_sources4_txrx25_objectives/figures/source_pulse_noise_context.png,outputs/experiments/285_coordinate_optimizer_close50_seed34_sources4_txrx25_objectives/data/source_pulse_noise_context_summary.json,outputs/experiments/285_coordinate_optimizer_close50_seed34_sources4_txrx25_objectives/figures/FIGURE_NOTES.md,2314,1379,1109,0.10871817977021851,4,199755
284,outputs/experiments/284_coordinate_confidence_close50_sources4_txrx30_seed_replicates,,skipped,no compatible coordinate optimizer summary,,,,,,,,,
283,outputs/experiments/283_coordinate_optimizer_close50_seed21_sources4_txrx30_objectives,outputs/experiments/283_coordinate_optimizer_close50_seed21_sources4_txrx30_objectives/data/multi_rebar_coordinate_optimizer_summary.json,skipped,existing valid pulse/noise artifacts,outputs/experiments/283_coordinate_optimizer_close50_seed21_sources4_txrx30_objectives/figures/source_pulse_noise_context.png,outputs/experiments/283_coordinate_optimizer_close50_seed21_sources4_txrx30_objectives/data/source_pulse_noise_context_summary.json,outputs/experiments/283_coordinate_optimizer_close50_seed21_sources4_txrx30_objectives/figures/FIGURE_NOTES.md,2314,1379,1179,0.1156817100948662,4,199755
282,outputs/experiments/282_coordinate_optimizer_close50_seed13_sources4_txrx30_objectives,outputs/experiments/282_coordinate_optimizer_close50_seed13_sources4_txrx30_objectives/data/multi_rebar_coordinate_optimizer_summary.json,skipped,existing valid pulse/noise artifacts,outputs/experiments/282_coordinate_optimizer_close50_seed13_sources4_txrx30_objectives/figures/source_pulse_noise_context.png,outputs/experiments/282_coordinate_optimizer_close50_seed13_sources4_txrx30_objectives/data/source_pulse_noise_context_summary.json,outputs/experiments/282_coordinate_optimizer_close50_seed13_sources4_txrx30_objectives/figures/FIGURE_NOTES.md,2314,1379,1170,0.11060048559485369,4,199755
281,outputs/experiments/281_coordinate_optimizer_close50_seed34_sources4_txrx30_objectives,outputs/experiments/281_coordinate_optimizer_close50_seed34_sources4_txrx30_objectives/data/multi_rebar_coordinate_optimizer_summary.json,skipped,existing valid pulse/noise artifacts,outputs/experiments/281_coordinate_optimizer_close50_seed34_sources4_txrx30_objectives/figures/source_pulse_noise_context.png,outputs/experiments/281_coordinate_optimizer_close50_seed34_sources4_txrx30_objectives/data/source_pulse_noise_context_summary.json,outputs/experiments/281_coordinate_optimizer_close50_seed34_sources4_txrx30_objectives/figures/FIGURE_NOTES.md,2314,1379,1109,0.10885334534805137,4,199755
280,outputs/experiments/280_coordinate_confidence_close50_sources4_txrx40_seed_replicates,,skipped,no compatible coordinate optimizer summary,,,,,,,,,
279,outputs/experiments/279_coordinate_optimizer_close50_seed21_sources4_txrx40_objectives,outputs/experiments/279_coordinate_optimizer_close50_seed21_sources4_txrx40_objectives/data/multi_rebar_coordinate_optimizer_summary.json,skipped,existing valid pulse/noise artifacts,outputs/experiments/279_coordinate_optimizer_close50_seed21_sources4_txrx40_objectives/figures/source_pulse_noise_context.png,outputs/experiments/279_coordinate_optimizer_close50_seed21_sources4_txrx40_objectives/data/source_pulse_noise_context_summary.json,outputs/experiments/279_coordinate_optimizer_close50_seed21_sources4_txrx40_objectives/figures/FIGURE_NOTES.md,2314,1379,1179,0.11557658131210734,4,199755
278,outputs/experiments/278_coordinate_optimizer_close50_seed13_sources4_txrx40_objectives,outputs/experiments/278_coordinate_optimizer_close50_seed13_sources4_txrx40_objectives/data/multi_rebar_coordinate_optimizer_summary.json,skipped,existing valid pulse/noise artifacts,outputs/experiments/278_coordinate_optimizer_close50_seed13_sources4_txrx40_objectives/figures/source_pulse_noise_context.png,outputs/experiments/278_coordinate_optimizer_close50_seed13_sources4_txrx40_objectives/data/source_pulse_noise_context_summary.json,outputs/experiments/278_coordinate_optimizer_close50_seed13_sources4_txrx40_objectives/figures/FIGURE_NOTES.md,2314,1379,1170,0.11044028935445921,4,199755
277,outputs/experiments/277_coordinate_confidence_aggregate_close50_txrx40_sources3_4_5_seed34,,skipped,no compatible coordinate optimizer summary,,,,,,,,,
276,outputs/experiments/276_coordinate_optimizer_close50_seed34_sources4_txrx40_objectives,outputs/experiments/276_coordinate_optimizer_close50_seed34_sources4_txrx40_objectives/data/multi_rebar_coordinate_optimizer_summary.json,skipped,existing valid pulse/noise artifacts,outputs/experiments/276_coordinate_optimizer_close50_seed34_sources4_txrx40_objectives/figures/source_pulse_noise_context.png,outputs/experiments/276_coordinate_optimizer_close50_seed34_sources4_txrx40_objectives/data/source_pulse_noise_context_summary.json,outputs/experiments/276_coordinate_optimizer_close50_seed34_sources4_txrx40_objectives/figures/FIGURE_NOTES.md,2314,1379,1109,0.10874821656529249,4,199755
275,outputs/experiments/275_coordinate_confidence_aggregate_close50_txrx40_sources3_vs5_seed34,,skipped,no compatible coordinate optimizer summary,,,,,,,,,
274,outputs/experiments/274_coordinate_optimizer_close50_seed34_sources3_txrx40_objectives,outputs/experiments/274_coordinate_optimizer_close50_seed34_sources3_txrx40_objectives/data/multi_rebar_coordinate_optimizer_summary.json,skipped,existing valid pulse/noise artifacts,outputs/experiments/274_coordinate_optimizer_close50_seed34_sources3_txrx40_objectives/figures/source_pulse_noise_context.png,outputs/experiments/274_coordinate_optimizer_close50_seed34_sources3_txrx40_objectives/data/source_pulse_noise_context_summary.json,outputs/experiments/274_coordinate_optimizer_close50_seed34_sources3_txrx40_objectives/figures/FIGURE_NOTES.md,2314,1379,1109,0.10878325949287877,4,199755
273,outputs/experiments/273_coordinate_confidence_aggregate_close50_txrx20_vs_txrx40_sources5,,skipped,no compatible coordinate optimizer summary,,,,,,,,,
272,outputs/experiments/272_variable_radius_staged_pipeline_acquisition_metadata_smoke,,skipped,no compatible coordinate optimizer summary,,,,,,,,,
271,outputs/experiments/271_close50_txrx40_seed_replication_summary,,skipped,no compatible coordinate optimizer summary,,,,,,,,,
270,outputs/experiments/270_coordinate_optimizer_close50_seed21_sources5_txrx40_objectives,outputs/experiments/270_coordinate_optimizer_close50_seed21_sources5_txrx40_objectives/data/multi_rebar_coordinate_optimizer_summary.json,skipped,existing valid pulse/noise artifacts,outputs/experiments/270_coordinate_optimizer_close50_seed21_sources5_txrx40_objectives/figures/source_pulse_noise_context.png,outputs/experiments/270_coordinate_optimizer_close50_seed21_sources5_txrx40_objectives/data/source_pulse_noise_context_summary.json,outputs/experiments/270_coordinate_optimizer_close50_seed21_sources5_txrx40_objectives/figures/FIGURE_NOTES.md,2314,1379,1180,0.11563665490225526,4,199755
269,outputs/experiments/269_coordinate_optimizer_close50_seed13_sources5_txrx40_objectives,outputs/experiments/269_coordinate_optimizer_close50_seed13_sources5_txrx40_objectives/data/multi_rebar_coordinate_optimizer_summary.json,skipped,existing valid pulse/noise artifacts,outputs/experiments/269_coordinate_optimizer_close50_seed13_sources5_txrx40_objectives/figures/source_pulse_noise_context.png,outputs/experiments/269_coordinate_optimizer_close50_seed13_sources5_txrx40_objectives/data/source_pulse_noise_context_summary.json,outputs/experiments/269_coordinate_optimizer_close50_seed13_sources5_txrx40_objectives/figures/FIGURE_NOTES.md,2314,1379,1171,0.11055543040224275,4,199755
268,outputs/experiments/268_close50_txrx_offset_objective_gap_summary,,skipped,no compatible coordinate optimizer summary,,,,,,,,,
267,outputs/experiments/267_coordinate_optimizer_close50_seed34_sources5_txrx40_objectives,outputs/experiments/267_coordinate_optimizer_close50_seed34_sources5_txrx40_objectives/data/multi_rebar_coordinate_optimizer_summary.json,skipped,existing valid pulse/noise artifacts,outputs/experiments/267_coordinate_optimizer_close50_seed34_sources5_txrx40_objectives/figures/source_pulse_noise_context.png,outputs/experiments/267_coordinate_optimizer_close50_seed34_sources5_txrx40_objectives/data/source_pulse_noise_context_summary.json,outputs/experiments/267_coordinate_optimizer_close50_seed34_sources5_txrx40_objectives/figures/FIGURE_NOTES.md,2314,1379,1109,0.10884333308302671,4,199755
266,outputs/experiments/266_coordinate_optimizer_txrx_offset_reporting_smoke,outputs/experiments/266_coordinate_optimizer_txrx_offset_reporting_smoke/data/multi_rebar_coordinate_optimizer_summary.json,skipped,existing valid pulse/noise artifacts,outputs/experiments/266_coordinate_optimizer_txrx_offset_reporting_smoke/figures/source_pulse_noise_context.png,outputs/experiments/266_coordinate_optimizer_txrx_offset_reporting_smoke/data/source_pulse_noise_context_summary.json,outputs/experiments/266_coordinate_optimizer_txrx_offset_reporting_smoke/figures/FIGURE_NOTES.md,2314,1379,776,0.06956521739130435,4,199755
265,outputs/experiments/265_coordinate_optimizer_close50_seed34_sources5_topcandidate_objectives,outputs/experiments/265_coordinate_optimizer_close50_seed34_sources5_topcandidate_objectives/data/multi_rebar_coordinate_optimizer_summary.json,skipped,existing valid pulse/noise artifacts,outputs/experiments/265_coordinate_optimizer_close50_seed34_sources5_topcandidate_objectives/figures/source_pulse_noise_context.png,outputs/experiments/265_coordinate_optimizer_close50_seed34_sources5_topcandidate_objectives/data/source_pulse_noise_context_summary.json,outputs/experiments/265_coordinate_optimizer_close50_seed34_sources5_topcandidate_objectives/figures/FIGURE_NOTES.md,2314,1379,1109,0.10952416710470327,4,199755
264,outputs/experiments/264_coordinate_objective_top_candidate_reporting_smoke,outputs/experiments/264_coordinate_objective_top_candidate_reporting_smoke/data/multi_rebar_coordinate_optimizer_summary.json,skipped,existing valid pulse/noise artifacts,outputs/experiments/264_coordinate_objective_top_candidate_reporting_smoke/figures/source_pulse_noise_context.png,outputs/experiments/264_coordinate_objective_top_candidate_reporting_smoke/data/source_pulse_noise_context_summary.json,outputs/experiments/264_coordinate_objective_top_candidate_reporting_smoke/figures/FIGURE_NOTES.md,2314,1379,775,0.06979049335435909,4,199755
263,outputs/experiments/263_lateral_gap_threshold_close50_vs_close60_summary,,skipped,no compatible coordinate optimizer summary,,,,,,,,,
262,outputs/experiments/262_coordinate_confidence_aggregate_close50_seed34_sources5_7_9,,skipped,no compatible coordinate optimizer summary,,,,,,,,,
261,outputs/experiments/261_coordinate_optimizer_variable_radius_target2_close50_seed34_sources9,outputs/experiments/261_coordinate_optimizer_variable_radius_target2_close50_seed34_sources9/data/multi_rebar_coordinate_optimizer_summary.json,skipped,existing valid pulse/noise artifacts,outputs/experiments/261_coordinate_optimizer_variable_radius_target2_close50_seed34_sources9/figures/source_pulse_noise_context.png,outputs/experiments/261_coordinate_optimizer_variable_radius_target2_close50_seed34_sources9/data/source_pulse_noise_context_summary.json,outputs/experiments/261_coordinate_optimizer_variable_radius_target2_close50_seed34_sources9/figures/FIGURE_NOTES.md,2314,1379,1109,0.10920878075642662,4,199755
260,outputs/experiments/260_coordinate_confidence_aggregate_close50_seed34_sources5_vs7,,skipped,no compatible coordinate optimizer summary,,,,,,,,,
259,outputs/experiments/259_coordinate_optimizer_variable_radius_target2_close50_seed34_sources7,outputs/experiments/259_coordinate_optimizer_variable_radius_target2_close50_seed34_sources7/data/multi_rebar_coordinate_optimizer_summary.json,skipped,existing valid pulse/noise artifacts,outputs/experiments/259_coordinate_optimizer_variable_radius_target2_close50_seed34_sources7/figures/source_pulse_noise_context.png,outputs/experiments/259_coordinate_optimizer_variable_radius_target2_close50_seed34_sources7/data/source_pulse_noise_context_summary.json,outputs/experiments/259_coordinate_optimizer_variable_radius_target2_close50_seed34_sources7/figures/FIGURE_NOTES.md,2314,1379,1109,0.1092037746239143,4,199755
258,outputs/experiments/258_coordinate_optimizer_variable_radius_target2_close50_seed34_sources5,outputs/experiments/258_coordinate_optimizer_variable_radius_target2_close50_seed34_sources5/data/multi_rebar_coordinate_optimizer_summary.json,skipped,existing valid pulse/noise artifacts,outputs/experiments/258_coordinate_optimizer_variable_radius_target2_close50_seed34_sources5/figures/source_pulse_noise_context.png,outputs/experiments/258_coordinate_optimizer_variable_radius_target2_close50_seed34_sources5/data/source_pulse_noise_context_summary.json,outputs/experiments/258_coordinate_optimizer_variable_radius_target2_close50_seed34_sources5/figures/FIGURE_NOTES.md,2314,1379,1109,0.10921879302145128,4,199755
257,outputs/experiments/257_variable_radius_staged_pipeline_seed13_21_34_sources7_refinement_summary,,skipped,no compatible coordinate optimizer summary,,,,,,,,,
256,outputs/experiments/256_coordinate_confidence_aggregate_variable_radius_target2_seeds13_21_34_sources5_vs7,,skipped,no compatible coordinate optimizer summary,,,,,,,,,
255,outputs/experiments/255_coordinate_optimizer_variable_radius_target2_seed21_sources7,outputs/experiments/255_coordinate_optimizer_variable_radius_target2_seed21_sources7/data/multi_rebar_coordinate_optimizer_summary.json,skipped,existing valid pulse/noise artifacts,outputs/experiments/255_coordinate_optimizer_variable_radius_target2_seed21_sources7/figures/source_pulse_noise_context.png,outputs/experiments/255_coordinate_optimizer_variable_radius_target2_seed21_sources7/data/source_pulse_noise_context_summary.json,outputs/experiments/255_coordinate_optimizer_variable_radius_target2_seed21_sources7/figures/FIGURE_NOTES.md,2314,1379,1179,0.11547145252934846,4,199755
254,outputs/experiments/254_coordinate_optimizer_variable_radius_target2_seed13_sources7,outputs/experiments/254_coordinate_optimizer_variable_radius_target2_seed13_sources7/data/multi_rebar_coordinate_optimizer_summary.json,skipped,existing valid pulse/noise artifacts,outputs/experiments/254_coordinate_optimizer_variable_radius_target2_seed13_sources7/figures/source_pulse_noise_context.png,outputs/experiments/254_coordinate_optimizer_variable_radius_target2_seed13_sources7/data/source_pulse_noise_context_summary.json,outputs/experiments/254_coordinate_optimizer_variable_radius_target2_seed13_sources7/figures/FIGURE_NOTES.md,2314,1379,1170,0.11039022802933594,4,199755
253,outputs/experiments/253_coordinate_confidence_aggregate_seed34_target2_sources5_7_9,,skipped,no compatible coordinate optimizer summary,,,,,,,,,
252,outputs/experiments/252_coordinate_optimizer_variable_radius_target2_seed34_sources7,outputs/experiments/252_coordinate_optimizer_variable_radius_target2_seed34_sources7/data/multi_rebar_coordinate_optimizer_summary.json,skipped,existing valid pulse/noise artifacts,outputs/experiments/252_coordinate_optimizer_variable_radius_target2_seed34_sources7/figures/source_pulse_noise_context.png,outputs/experiments/252_coordinate_optimizer_variable_radius_target2_seed34_sources7/data/source_pulse_noise_context_summary.json,outputs/experiments/252_coordinate_optimizer_variable_radius_target2_seed34_sources7/figures/FIGURE_NOTES.md,2314,1379,1109,0.10865810618007059,4,199755
251,outputs/experiments/251_coordinate_confidence_aggregate_seed34_target2_sources5_vs_sources9,,skipped,no compatible coordinate optimizer summary,,,,,,,,,
250,outputs/experiments/250_coordinate_optimizer_variable_radius_target2_seed34_sources9,outputs/experiments/250_coordinate_optimizer_variable_radius_target2_seed34_sources9/data/multi_rebar_coordinate_optimizer_summary.json,skipped,existing valid pulse/noise artifacts,outputs/experiments/250_coordinate_optimizer_variable_radius_target2_seed34_sources9/figures/source_pulse_noise_context.png,outputs/experiments/250_coordinate_optimizer_variable_radius_target2_seed34_sources9/data/source_pulse_noise_context_summary.json,outputs/experiments/250_coordinate_optimizer_variable_radius_target2_seed34_sources9/figures/FIGURE_NOTES.md,2314,1379,1109,0.10866311231258291,4,199755
249,outputs/experiments/249_coordinate_confidence_aggregate_variable_radius_target2_seed13_21_34_xambiguity,,skipped,no compatible coordinate optimizer summary,,,,,,,,,
248,outputs/experiments/248_variable_radius_staged_pipeline_seed13_21_34_summary,,skipped,no compatible coordinate optimizer summary,,,,,,,,,
247,outputs/experiments/247_joint_radius_variable_radius_staged_xz_seed34_x310,,skipped,no compatible coordinate optimizer summary,,,,,,,,,
246,outputs/experiments/246_coordinate_objective_diagnostic_target2_focus_seed13_21_34,,skipped,no compatible coordinate optimizer summary,,,,,,,,,
245,outputs/experiments/245_coordinate_confidence_aggregate_variable_radius_target2_seed13_21_34,,skipped,no compatible coordinate optimizer summary,,,,,,,,,
244,outputs/experiments/244_joint_radius_variable_radius_staged_xz_seed34_x309,,skipped,no compatible coordinate optimizer summary,,,,,,,,,
243,outputs/experiments/243_coordinate_optimizer_variable_radius_target2_after_location_polish_seed34,outputs/experiments/243_coordinate_optimizer_variable_radius_target2_after_location_polish_seed34/data/multi_rebar_coordinate_optimizer_summary.json,skipped,existing valid pulse/noise artifacts,outputs/experiments/243_coordinate_optimizer_variable_radius_target2_after_location_polish_seed34/figures/source_pulse_noise_context.png,outputs/experiments/243_coordinate_optimizer_variable_radius_target2_after_location_polish_seed34/data/source_pulse_noise_context_summary.json,outputs/experiments/243_coordinate_optimizer_variable_radius_target2_after_location_polish_seed34/figures/FIGURE_NOTES.md,2314,1379,1109,0.10963430201997447,4,199755
242,outputs/experiments/242_coordinate_optimizer_variable_radius_location_only_seed34,outputs/experiments/242_coordinate_optimizer_variable_radius_location_only_seed34/data/multi_rebar_coordinate_optimizer_summary.json,skipped,existing valid pulse/noise artifacts,outputs/experiments/242_coordinate_optimizer_variable_radius_location_only_seed34/figures/source_pulse_noise_context.png,outputs/experiments/242_coordinate_optimizer_variable_radius_location_only_seed34/data/source_pulse_noise_context_summary.json,outputs/experiments/242_coordinate_optimizer_variable_radius_location_only_seed34/figures/FIGURE_NOTES.md,2314,1379,1109,0.10836274436184326,4,199755
241,outputs/experiments/241_assigned_coordinate_command_variable_radius_location_only_seed34_239,,skipped,no compatible coordinate optimizer summary,,,,,,,,,
240,outputs/experiments/240_detection_assignment_variable_radius_close_spacing_seed34_239,,skipped,no compatible coordinate optimizer summary,,,,,,,,,
239,outputs/experiments/239_detection_multi_rebar_variable_radius_close_spacing_source_mismatch_noise10_seed34,,skipped,no compatible coordinate optimizer summary,,,,,,,,,
238,outputs/experiments/238_variable_radius_staged_pipeline_seed13_21_summary,,skipped,no compatible coordinate optimizer summary,,,,,,,,,
237,outputs/experiments/237_coordinate_objective_diagnostic_target2_focus_seed13_21,,skipped,no compatible coordinate optimizer summary,,,,,,,,,
236,outputs/experiments/236_coordinate_confidence_aggregate_variable_radius_target2_seed13_21,,skipped,no compatible coordinate optimizer summary,,,,,,,,,
235,outputs/experiments/235_joint_radius_variable_radius_staged_xz_seed21,,skipped,no compatible coordinate optimizer summary,,,,,,,,,
234,outputs/experiments/234_coordinate_optimizer_variable_radius_target2_after_location_polish_seed21,outputs/experiments/234_coordinate_optimizer_variable_radius_target2_after_location_polish_seed21/data/multi_rebar_coordinate_optimizer_summary.json,skipped,existing valid pulse/noise artifacts,outputs/experiments/234_coordinate_optimizer_variable_radius_target2_after_location_polish_seed21/figures/source_pulse_noise_context.png,outputs/experiments/234_coordinate_optimizer_variable_radius_target2_after_location_polish_seed21/data/source_pulse_noise_context_summary.json,outputs/experiments/234_coordinate_optimizer_variable_radius_target2_after_location_polish_seed21/figures/FIGURE_NOTES.md,2314,1379,1179,0.11644764836925234,4,199755
233,outputs/experiments/233_coordinate_optimizer_variable_radius_location_only_seed21,outputs/experiments/233_coordinate_optimizer_variable_radius_location_only_seed21/data/multi_rebar_coordinate_optimizer_summary.json,skipped,existing valid pulse/noise artifacts,outputs/experiments/233_coordinate_optimizer_variable_radius_location_only_seed21/figures/source_pulse_noise_context.png,outputs/experiments/233_coordinate_optimizer_variable_radius_location_only_seed21/data/source_pulse_noise_context_summary.json,outputs/experiments/233_coordinate_optimizer_variable_radius_location_only_seed21/figures/FIGURE_NOTES.md,2314,1379,1180,0.11517108457860879,4,199755
232,outputs/experiments/232_assigned_coordinate_command_variable_radius_location_only_seed21_230,,skipped,no compatible coordinate optimizer summary,,,,,,,,,
231,outputs/experiments/231_detection_assignment_variable_radius_close_spacing_seed21_230,,skipped,no compatible coordinate optimizer summary,,,,,,,,,
230,outputs/experiments/230_detection_multi_rebar_variable_radius_close_spacing_source_mismatch_noise10_seed21,,skipped,no compatible coordinate optimizer summary,,,,,,,,,
229,outputs/experiments/229_coordinate_objective_diagnostic_variable_radius_219_221_225,,skipped,no compatible coordinate optimizer summary,,,,,,,,,
228,outputs/experiments/228_two_stage_refinement_aggregate_118_128_nan_notice_plotfix,,skipped,no compatible coordinate optimizer summary,,,,,,,,,
227,outputs/experiments/227_coordinate_optimizer_variable_radius_target2_after_location_polish_seed13,outputs/experiments/227_coordinate_optimizer_variable_radius_target2_after_location_polish_seed13/data/multi_rebar_coordinate_optimizer_summary.json,skipped,existing valid pulse/noise artifacts,outputs/experiments/227_coordinate_optimizer_variable_radius_target2_after_location_polish_seed13/figures/source_pulse_noise_context.png,outputs/experiments/227_coordinate_optimizer_variable_radius_target2_after_location_polish_seed13/data/source_pulse_noise_context_summary.json,outputs/experiments/227_coordinate_optimizer_variable_radius_target2_after_location_polish_seed13/figures/FIGURE_NOTES.md,2314,1379,1170,0.11134639933919051,4,199755
226,outputs/experiments/226_joint_radius_variable_radius_location_only_xz_seed13,,skipped,no compatible coordinate optimizer summary,,,,,,,,,
225,outputs/experiments/225_coordinate_optimizer_variable_radius_location_only_seed13,outputs/experiments/225_coordinate_optimizer_variable_radius_location_only_seed13/data/multi_rebar_coordinate_optimizer_summary.json,skipped,existing valid pulse/noise artifacts,outputs/experiments/225_coordinate_optimizer_variable_radius_location_only_seed13/figures/source_pulse_noise_context.png,outputs/experiments/225_coordinate_optimizer_variable_radius_location_only_seed13/data/source_pulse_noise_context_summary.json,outputs/experiments/225_coordinate_optimizer_variable_radius_location_only_seed13/figures/FIGURE_NOTES.md,2314,1379,1171,0.1100748416810593,4,199755
224,outputs/experiments/224_assigned_coordinate_command_variable_radius_location_only_216,,skipped,no compatible coordinate optimizer summary,,,,,,,,,
223,outputs/experiments/223_joint_radius_variable_radius_assigned_xz_seed13,,skipped,no compatible coordinate optimizer summary,,,,,,,,,
222,outputs/experiments/222_joint_radius_variable_radius_true_xz_seed13,,skipped,no compatible coordinate optimizer summary,,,,,,,,,
221,outputs/experiments/221_coordinate_optimizer_variable_radius_target_order_210_seed13,outputs/experiments/221_coordinate_optimizer_variable_radius_target_order_210_seed13/data/multi_rebar_coordinate_optimizer_summary.json,skipped,existing valid pulse/noise artifacts,outputs/experiments/221_coordinate_optimizer_variable_radius_target_order_210_seed13/figures/source_pulse_noise_context.png,outputs/experiments/221_coordinate_optimizer_variable_radius_target_order_210_seed13/data/source_pulse_noise_context_summary.json,outputs/experiments/221_coordinate_optimizer_variable_radius_target_order_210_seed13/figures/FIGURE_NOTES.md,2314,1379,1171,0.11027008084904008,4,199755
220,outputs/experiments/220_assigned_coordinate_command_variable_radius_order210_216,,skipped,no compatible coordinate optimizer summary,,,,,,,,,
219,outputs/experiments/219_coordinate_optimizer_variable_radius_close_spacing_from_assignment_seed13,outputs/experiments/219_coordinate_optimizer_variable_radius_close_spacing_from_assignment_seed13/data/multi_rebar_coordinate_optimizer_summary.json,skipped,existing valid pulse/noise artifacts,outputs/experiments/219_coordinate_optimizer_variable_radius_close_spacing_from_assignment_seed13/figures/source_pulse_noise_context.png,outputs/experiments/219_coordinate_optimizer_variable_radius_close_spacing_from_assignment_seed13/data/source_pulse_noise_context_summary.json,outputs/experiments/219_coordinate_optimizer_variable_radius_close_spacing_from_assignment_seed13/figures/FIGURE_NOTES.md,2314,1379,1170,0.11140146679682611,4,199755
218,outputs/experiments/218_assigned_coordinate_command_variable_radius_216,,skipped,no compatible coordinate optimizer summary,,,,,,,,,
217,outputs/experiments/217_detection_assignment_variable_radius_close_spacing_216,,skipped,no compatible coordinate optimizer summary,,,,,,,,,
216,outputs/experiments/216_detection_multi_rebar_variable_radius_close_spacing_source_mismatch_noise10,,skipped,no compatible coordinate optimizer summary,,,,,,,,,
215,outputs/experiments/215_assigned_coordinate_command_close_spacing_114,,skipped,no compatible coordinate optimizer summary,,,,,,,,,
214,outputs/experiments/214_assigned_coordinate_command_variable_depth_115,,skipped,no compatible coordinate optimizer summary,,,,,,,,,
213,outputs/experiments/213_detection_assignment_close_spacing_114,,skipped,no compatible coordinate optimizer summary,,,,,,,,,
212,outputs/experiments/212_detection_assignment_variable_depth_115,,skipped,no compatible coordinate optimizer summary,,,,,,,,,
211,outputs/experiments/211_coordinate_objective_diagnostic_report_210,,skipped,no compatible coordinate optimizer summary,,,,,,,,,
210,outputs/experiments/210_coordinate_optimizer_variable_depth_broad_ambiguity_revisit_seed13,outputs/experiments/210_coordinate_optimizer_variable_depth_broad_ambiguity_revisit_seed13/data/multi_rebar_coordinate_optimizer_summary.json,skipped,existing valid pulse/noise artifacts,outputs/experiments/210_coordinate_optimizer_variable_depth_broad_ambiguity_revisit_seed13/figures/source_pulse_noise_context.png,outputs/experiments/210_coordinate_optimizer_variable_depth_broad_ambiguity_revisit_seed13/data/source_pulse_noise_context_summary.json,outputs/experiments/210_coordinate_optimizer_variable_depth_broad_ambiguity_revisit_seed13/figures/FIGURE_NOTES.md,2314,1379,1171,0.1109809516657906,4,199755
209,outputs/experiments/209_coordinate_objective_diagnostic_report_208,,skipped,no compatible coordinate optimizer summary,,,,,,,,,
208,outputs/experiments/208_coordinate_optimizer_close_spacing_broad_ambiguity_revisit_seed13,outputs/experiments/208_coordinate_optimizer_close_spacing_broad_ambiguity_revisit_seed13/data/multi_rebar_coordinate_optimizer_summary.json,skipped,existing valid pulse/noise artifacts,outputs/experiments/208_coordinate_optimizer_close_spacing_broad_ambiguity_revisit_seed13/figures/source_pulse_noise_context.png,outputs/experiments/208_coordinate_optimizer_close_spacing_broad_ambiguity_revisit_seed13/data/source_pulse_noise_context_summary.json,outputs/experiments/208_coordinate_optimizer_close_spacing_broad_ambiguity_revisit_seed13/figures/FIGURE_NOTES.md,2314,1379,1170,0.1107456634377112,4,199755
207,outputs/experiments/207_coordinate_objective_diagnostic_report_206,,skipped,no compatible coordinate optimizer summary,,,,,,,,,
206,outputs/experiments/206_coordinate_optimizer_close_spacing_detector_seeded_highband_diag_seed13,outputs/experiments/206_coordinate_optimizer_close_spacing_detector_seeded_highband_diag_seed13/data/multi_rebar_coordinate_optimizer_summary.json,skipped,existing valid pulse/noise artifacts,outputs/experiments/206_coordinate_optimizer_close_spacing_detector_seeded_highband_diag_seed13/figures/source_pulse_noise_context.png,outputs/experiments/206_coordinate_optimizer_close_spacing_detector_seeded_highband_diag_seed13/data/source_pulse_noise_context_summary.json,outputs/experiments/206_coordinate_optimizer_close_spacing_detector_seeded_highband_diag_seed13/figures/FIGURE_NOTES.md,2314,1379,1170,0.11144652198943707,4,199755
205,outputs/experiments/205_coordinate_objective_diagnostic_report_106_203,,skipped,no compatible coordinate optimizer summary,,,,,,,,,
204,outputs/experiments/204_coordinate_objective_diagnostic_report_203,,skipped,no compatible coordinate optimizer summary,,,,,,,,,
